1,-0.440445507,-0.032764542,0.428852288,-0.200029964,0.357126414,-0.409640301
-0.440445507,1,0.822144121,0.222802917,-0.311539776,-0.885927034,0.829304413
-0.032764542,0.822144121,1,0.357580649,-0.435474265,-0.810426149,0.8195932
0.428852288,0.222802917,0.357580649,1,-0.108373676,-0.046504044,0.073289271
-0.200029964,-0.311539776,-0.435474265,-0.108373676,1,0.543589439,-0.4613468
0.357126414,-0.885927034,-0.810426149,-0.046504044,0.543589439,1,-0.922109518
-0.409640301,0.829304413,0.8195932,0.073289271,-0.4613468,-0.922109518,1
